0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
570000.0,-0.8183754682540894,3.4086968898773193,0.24005594849586487,1.993104338645935,-0.6532325744628906,-0.1606176197528839,-0.2902839779853821,0.7543721199035645,0.17196746170520782,-0.0036749648861587048,-0.1846071034669876,0.3662160634994507,0.06440819054841995,0.03238818421959877,-0.854418933391571,1.711593747138977,-0.8863919377326965,-0.6077074408531189,-0.030802806839346886,0.26201754808425903,-1.0235893726348877,0.1617117077112198,-0.2783660590648651,-0.2793494462966919,-0.5491750836372375,0.7966358661651611,1.058659553527832,0.16619713604450226,-0.026496468111872673,-0.09459110349416733,0.1268719583749771,0.07599999010562897,0.14222818613052368,0.05964723974466324,0.08035426586866379,-0.04834652319550514,-0.042255911976099014,-0.02120276913046837,0.12008944153785706,0.07785624265670776,-0.07176589220762253,0.0609501376748085,-0.05768227204680443,0.1898714303970337,0.05710064619779587,0.16042445600032806,0.11750810593366623,0.11152122169733047,-0.0320783294737339,0.0619996078312397,0.026321174576878548,-0.012397349812090397,-0.039334170520305634,-0.0234454944729805,0.026787618175148964,-0.00904155895113945,0.026808811351656914,0.017775751650333405,0.03497938811779022,0.02545749582350254,-0.03676474839448929,-0.04725021496415138,0.008166210725903511,-0.017068425193428993,0.026758939027786255,0.02245674841105938,-0.02460509166121483,0.006986007560044527,-0.0064031691290438175,-0.0018968479707837105,-0.010405701585114002,0.010254858992993832,0.001735066995024681,0.013194573111832142,0.0021486743353307247,-0.001047908328473568,-0.017664344981312752,-0.15456898510456085,0.07766963541507721,-0.9106298089027405,0.7704549431800842,0.17321112751960754,-0.1174388974905014,-0.12262242287397385,0.6312822103500366
535000.0,-0.8622534871101379,3.6559054851531982,0.32799777388572693,2.054753541946411,-0.4395754039287567,-0.048575274646282196,-0.44161859154701233,0.680314838886261,0.2785400450229645,-0.005923759192228317,-0.13564981520175934,0.3472818434238434,0.309801310300827,-0.10231101512908936,-0.5564503073692322,0.9726877808570862,-1.0243771076202393,-1.345955491065979,0.7103599905967712,0.3819649815559387,-0.8795266151428223,0.11754930019378662,-0.30173808336257935,-0.29672420024871826,-0.5447094440460205,0.8197015523910522,1.0377588272094727,0.07160595804452896,-0.03914757817983627,-0.09135044366121292,0.12778225541114807,0.04558594524860382,0.16830043494701385,0.04753447324037552,0.10699030756950378,-0.0796465054154396,-0.029537860304117203,-0.0038049707654863596,0.1284620463848114,0.08458447456359863,-0.06461672484874725,0.0570036806166172,-0.07212293893098831,0.1842939555644989,0.057569585740566254,0.1578122228384018,0.10357813537120819,0.09272883087396622,-0.0243728905916214,0.05137977376580238,0.017492443323135376,-0.007327310275286436,-0.03616778552532196,-0.01944153569638729,0.022180913016200066,-0.008338488638401031,0.021409405395388603,0.015758005902171135,0.03428208827972412,0.029955023899674416,-0.03465134650468826,-0.04052560031414032,0.010174526832997799,-0.009891245514154434,0.023905079811811447,0.019003592431545258,-0.024964842945337296,0.008538775146007538,-0.0066833351738750935,-0.002513299696147442,-0.009301942773163319,0.010710852220654488,0.0025914066936820745,0.012483739294111729,0.0024117734283208847,-0.0009460757137276232,-0.01530255563557148,-0.01003431435674429,-0.2664519250392914,0.3713938891887665,0.44456517696380615,0.3138321340084076,-0.07738480716943741,0.20981036126613617,-0.32719510793685913
525000.0,-0.8563967347145081,3.7564878463745117,0.11675430089235306,2.163320302963257,-0.2778501808643341,-0.20477552711963654,-0.27130088210105896,0.712407112121582,0.14160358905792236,0.007766880560666323,-0.1422540545463562,0.31212007999420166,0.15774938464164734,-0.04360203444957733,-0.793301522731781,1.3898085355758667,-0.9495336413383484,-0.9484879374504089,0.44741180539131165,0.25356078147888184,-0.9904630780220032,0.24686048924922943,-0.2659323513507843,-0.3258689045906067,-0.6415634751319885,0.7339887022972107,1.053403377532959,0.054918061941862106,-0.07540782541036606,-0.11449483782052994,0.04445362836122513,0.034264419227838516,0.17096871137619019,0.04864762723445892,0.0756232738494873,-0.07991009205579758,-0.023970728740096092,0.013376661576330662,0.11844801902770996,0.09079190343618393,-0.06224511191248894,0.06648766994476318,-0.06811674684286118,0.19303418695926666,0.049656130373477936,0.15850897133350372,0.10498480498790741,0.09749329090118408,-0.02466772124171257,0.052304234355688095,0.017267663031816483,-0.008439023979008198,-0.035012222826480865,-0.01680661551654339,0.02527429349720478,-0.012494090013206005,0.0235042292624712,0.016745731234550476,0.034904174506664276,0.025092436000704765,-0.03345118463039398,-0.04541436582803726,0.009293376468122005,-0.01358086708933115,0.02080184780061245,0.0195456650108099,-0.023227736353874207,0.0053286259062588215,-0.005714709404855967,-0.003769691102206707,-0.010773668996989727,0.01007391419261694,0.0015853457152843475,0.012816808186471462,0.003401257563382387,-0.0009581363410688937,-0.0017184634925797582,-0.04932999238371849,-0.07914227247238159,-0.2327250838279724,0.663266122341156,0.30157098174095154,-0.11084112524986267,0.08470335602760315,0.03959546610713005
560000.0,-1.4365488290786743,3.5684216022491455,0.4230135679244995,1.4282972812652588,-0.9918345808982849,0.07391968369483948,0.08076019585132599,0.7856213450431824,0.42741858959198,-0.09019914269447327,-0.200333371758461,0.48940005898475647,0.10827423632144928,0.03623281791806221,-0.5203468799591064,1.4297963380813599,-0.8306723833084106,-0.7367203831672668,0.42255333065986633,0.4811633229255676,-0.9109640717506409,0.07365357130765915,-0.3505649268627167,-0.38241609930992126,-0.6104346513748169,0.7944618463516235,1.0428332090377808,0.026939138770103455,-0.07735853642225266,-0.11983432620763779,0.04943176358938217,0.03412596508860588,0.17982704937458038,0.041106823831796646,0.1029612123966217,-0.06336572766304016,-0.034751467406749725,-0.0015070992521941662,0.14550596475601196,0.10521595925092697,-0.07397880405187607,0.0682091936469078,-0.07358185946941376,0.20417262613773346,0.053100548684597015,0.15952178835868835,0.10552843660116196,0.08537210524082184,-0.01821320131421089,0.042539726942777634,0.014471026137471199,-0.007731895428150892,-0.031366389244794846,-0.016763770952820778,0.027349131181836128,-0.0120331896468997,0.022111741825938225,0.017957882955670357,0.03384329378604889,0.02472636289894581,-0.03787285462021828,-0.04162629321217537,0.008937196806073189,-0.011666910722851753,0.017487434670329094,0.020908040925860405,-0.022005613893270493,0.007387944031506777,-0.007631829474121332,-0.0030606621876358986,-0.008990042842924595,0.010782497003674507,0.0025542580988258123,0.012549147941172123,0.003374819178134203,-0.0010608350858092308,-0.0036254865117371082,-0.07006476819515228,0.16892816126346588,-0.3275231420993805,0.2863399088382721,-0.1356399655342102,-0.09735705703496933,0.13236933946609497,-0.6850277781486511
560000.0,-0.09908121824264526,3.6044304370880127,0.0718068853020668,2.280482530593872,-0.1362706869840622,-0.03371376544237137,-0.14344142377376556,0.7398395538330078,-0.034038297832012177,-0.003268818836659193,-0.13090470433235168,0.21717800199985504,0.1670452058315277,-0.023211384192109108,-0.7887412309646606,1.5172227621078491,-0.6240378022193909,-0.6846289038658142,0.39310821890830994,0.34005218744277954,-0.909439742565155,-0.013481302186846733,-0.27404463291168213,-0.40372994542121887,-0.6213546991348267,0.8412391543388367,1.015368103981018,0.15051530301570892,-0.06269501149654388,-0.09955022484064102,0.10521835833787918,0.05802204832434654,0.1625329852104187,0.03934105485677719,0.09618727117776871,-0.055658161640167236,-0.035415731370449066,0.000461426330730319,0.1309441775083542,0.09687519073486328,-0.07125895470380783,0.07025162875652313,-0.07306819409132004,0.19881542026996613,0.04924529790878296,0.1655576080083847,0.10582143068313599,0.09771516919136047,-0.026148438453674316,0.05808202549815178,0.02249513939023018,-0.004446479957550764,-0.0378669872879982,-0.022671375423669815,0.028569355607032776,-0.005124314222484827,0.022664284333586693,0.01980399340391159,0.03170790150761604,0.02561110071837902,-0.03652852401137352,-0.04495260864496231,0.009091371670365334,-0.011359073221683502,0.022860262542963028,0.02313275821506977,-0.024550899863243103,0.005766086746007204,-0.004671141970902681,-0.002047511748969555,-0.007494049612432718,0.011099325492978096,0.0022275743540376425,0.013661242090165615,0.0027512176893651485,-0.0009310758323408663,0.03267711028456688,-0.0933917835354805,-0.03692447021603584,-0.6840556263923645,0.5412665009498596,0.1657508909702301,-0.10461899638175964,0.18154165148735046,-0.4926717281341553
475000.0,0.5689868330955505,3.9704179763793945,0.10013283044099808,3.133702516555786,0.3096362054347992,-0.46302977204322815,-0.840463399887085,0.5563692450523376,-0.2065577358007431,0.18533648550510406,-0.11075778305530548,0.007613785564899445,-0.0288351159542799,-0.12585210800170898,-0.9721909165382385,1.5187302827835083,-0.9248419404029846,-0.8060235381126404,-0.09766232967376709,0.480613112449646,-0.9416118264198303,0.019081449136137962,-0.3331288993358612,-0.42263972759246826,-0.7130059003829956,0.8315749764442444,1.0009653568267822,0.041354455053806305,-0.14315998554229736,-0.13781769573688507,-0.016440704464912415,0.022194065153598785,0.20142917335033417,0.017841367051005363,0.10254527628421783,-0.065999835729599,-0.020920341834425926,0.015676656737923622,0.12132568657398224,0.10103339701890945,-0.07935955375432968,0.07226938009262085,-0.07264646887779236,0.20944015681743622,0.04309751093387604,0.15899917483329773,0.09680187702178955,0.09564846754074097,-0.023310013115406036,0.05341527238488197,0.011332557536661625,-0.0025934947188943624,-0.029983555898070335,-0.016888612881302834,0.025019222870469093,-0.013098648749291897,0.022183077409863472,0.017878752201795578,0.031846705824136734,0.02504195086658001,-0.03387320786714554,-0.04301804304122925,0.009748974815011024,-0.008890948258340359,0.017529387027025223,0.021426023915410042,-0.021751631051301956,0.0057127573527395725,-0.006135838571935892,-0.0031827399507164955,-0.009791217744350433,0.011018352583050728,0.0013273563235998154,0.01457235123962164,0.0035872249864041805,-0.0009002583683468401,0.04041464254260063,-0.1778234988451004,-0.2931544780731201,-0.929820716381073,1.305943489074707,0.6659255623817444,-0.17808540165424347,0.4124440550804138,-1.1547167301177979
540000.0,-0.6216793656349182,3.674738883972168,0.3034595251083374,1.988577961921692,-0.3193391263484955,0.04069691151380539,-0.13767260313034058,0.8000982403755188,0.16245141625404358,-0.05823025479912758,-0.13937896490097046,0.32769307494163513,0.33762630820274353,-0.0806637778878212,-0.5207484364509583,1.0026822090148926,-0.7470232248306274,-1.3596818447113037,0.7969105243682861,0.365904837846756,-0.8548620343208313,0.07700340449810028,-0.3021864891052246,-0.33609387278556824,-0.5399366617202759,0.8074581623077393,1.0376418828964233,0.07989704608917236,-0.02988237887620926,-0.08633468300104141,0.14615443348884583,0.05032839998602867,0.17267490923404694,0.04366401955485344,0.1036607027053833,-0.07403305917978287,-0.03031245246529579,-0.005253200884908438,0.13270188868045807,0.08936096727848053,-0.061343368142843246,0.05986586958169937,-0.07500109076499939,0.18770931661128998,0.0559789314866066,0.16081146895885468,0.10357635468244553,0.09074418246746063,-0.022113746032118797,0.05084323510527611,0.018681315705180168,-0.006382463034242392,-0.03835286945104599,-0.020612062886357307,0.025456322357058525,-0.0064520942978560925,0.02128475345671177,0.016619300469756126,0.035229794681072235,0.02951226197183132,-0.03644540533423424,-0.04054411128163338,0.010085663758218288,-0.009519880637526512,0.024012625217437744,0.020124100148677826,-0.02599525824189186,0.008248092606663704,-0.006596483755856752,-0.0027082571759819984,-0.008032510988414288,0.010706713423132896,0.0028434114065021276,0.012357608415186405,0.0025798785500228405,-0.000962388759944588,0.015645619481801987,0.009968007914721966,-0.22074095904827118,0.408856600522995,0.3474798798561096,0.2745532691478729,-0.06530670821666718,0.24116776883602142,-0.3741162121295929
500000.0,-1.002691388130188,3.8350560665130615,0.07841745764017105,1.9126408100128174,-0.4059083163738251,0.008470064960420132,-0.0274409968405962,0.6324684023857117,0.1969698667526245,-0.01920127309858799,-0.1395854502916336,0.32873719930648804,0.10836826264858246,0.031111739575862885,-0.8054819107055664,1.660714030265808,-0.8692962527275085,-0.24489301443099976,0.5147655010223389,0.4831680655479431,-0.9379172325134277,0.03827826678752899,-0.3022111654281616,-0.44235777854919434,-0.6676119565963745,0.8173213601112366,1.0272520780563354,0.08683497458696365,-0.06668925285339355,-0.11087340861558914,0.05642469972372055,0.04562963545322418,0.15303663909435272,0.05318125709891319,0.09905397146940231,-0.06223304942250252,-0.04342900589108467,0.0036281305365264416,0.13981716334819794,0.11460904777050018,-0.06980191916227341,0.07286597043275833,-0.07215044647455215,0.20701958239078522,0.04525484889745712,0.15836201608181,0.10570206493139267,0.08741502463817596,-0.023900341242551804,0.04700705036520958,0.01839943788945675,-0.004777825903147459,-0.03033377043902874,-0.018783768638968468,0.02993962913751602,-0.008813083171844482,0.022964155301451683,0.019527658820152283,0.03040851280093193,0.021613143384456635,-0.03547872230410576,-0.04394446685910225,0.008950136601924896,-0.01073275413364172,0.017691755667328835,0.02132513001561165,-0.020816620439291,0.005569268483668566,-0.004208393860608339,-0.0031334860250353813,-0.008368906565010548,0.011098654940724373,0.0025032327976077795,0.012923273257911205,0.003444590140134096,-0.0009910361841320992,0.003243552055209875,-0.10474422574043274,0.22729580104351044,-0.9269391894340515,0.2401300072669983,-0.18974442780017853,-0.12505050003528595,0.14062435925006866,-0.8794021606445312
619900.0,-0.9795265793800354,3.45038104057312,0.09622729569673538,1.809260606765747,-0.4184313714504242,0.04854751378297806,0.22929014265537262,0.8436388373374939,0.12963251769542694,-0.08364441990852356,-0.16712242364883423,0.3654235005378723,0.10699120163917542,0.04089880734682083,-0.6979570984840393,1.592409610748291,-0.6034501791000366,-0.5946292281150818,0.409142404794693,0.3134187161922455,-0.8975812792778015,0.11486890912055969,-0.3172442317008972,-0.4033145606517792,-0.6382150650024414,0.7878255844116211,1.0308105945587158,0.08701284974813461,-0.08166098594665527,-0.11787085980176926,0.05645563453435898,0.042075760662555695,0.18128426373004913,0.03933532536029816,0.08499585092067719,-0.058021288365125656,-0.031129900366067886,0.005989063065499067,0.14274391531944275,0.10037059336900711,-0.07299414277076721,0.07494215667247772,-0.07370136678218842,0.2073337286710739,0.052717871963977814,0.1652306169271469,0.10517900437116623,0.09389735013246536,-0.020508164539933205,0.05371734872460365,0.019216153770685196,-0.003913390915840864,-0.039139583706855774,-0.019110316410660744,0.029067404568195343,-0.009473849087953568,0.022427426651120186,0.019957462325692177,0.03225706145167351,0.02292424812912941,-0.03778457269072533,-0.046314600855112076,0.00850503146648407,-0.013378367759287357,0.019709279760718346,0.023753365501761436,-0.024185054004192352,0.005101858172565699,-0.005161241162568331,-0.0026286980137228966,-0.007936396636068821,0.01102014072239399,0.001746872439980507,0.013336709700524807,0.003281769808381796,-0.0010275980457663536,0.027611734345555305,-0.06385520845651627,0.18052105605602264,-0.59568852186203,0.42126452922821045,-0.05190403014421463,-0.10159570723772049,0.10563721507787704,-0.3732976019382477
589999.0,-0.8855539560317993,2.6204845905303955,0.45342618227005005,0.9093682765960693,-0.33401721715927124,0.07212679088115692,-0.20853088796138763,0.4457687437534332,0.6788437962532043,-0.1372843086719513,-0.1030949205160141,0.4010559916496277,-0.08556661009788513,0.031770069152116776,-0.43545064330101013,-1.7171114683151245,-0.25917166471481323,1.5433650016784668,-0.7837572693824768,0.8870250582695007,1.095339298248291,-0.0971490740776062,0.6562928557395935,0.4714585840702057,0.5199229121208191,-0.6583519577980042,0.5255719423294067,0.34977516531944275,-0.29882198572158813,-0.17171700298786163,-0.3004985451698303,-0.030403707176446915,0.07630181312561035,-0.06619831919670105,-0.0789988562464714,0.11006884276866913,0.07166236639022827,0.044733889400959015,0.04935704171657562,-0.024250566959381104,-0.041903454810380936,-0.020095013082027435,-0.024001628160476685,0.02639608271420002,0.03253168985247612,0.09724680334329605,0.05535782873630524,0.030884696170687675,-0.06524049490690231,0.02884858474135399,-0.09568522125482559,-0.06580912321805954,0.028852615505456924,0.04314298555254936,0.03661905229091644,0.001006054226309061,0.04219686612486839,-0.02105792425572872,0.021925343200564384,0.05487465485930443,-0.003543972736224532,-0.022117871791124344,0.028746861964464188,0.007664432283490896,0.03540964052081108,0.029210539534687996,0.009550473652780056,0.01669132523238659,-0.030338792130351067,-0.0030183112248778343,-0.020207546651363373,0.000572255055885762,-0.0053916191682219505,0.009570663794875145,-0.0035709822550415993,-0.0006965501816011965,-0.21212553977966309,0.28125691413879395,0.3376252353191376,-0.8086318969726562,0.5738411545753479,-0.18267367780208588,-0.08588723093271255,-0.0901714563369751,-0.21980895102024078
